Table 210-06401 : Unemployed persons and unemployment rate by age and sex,,,,,,,,
 ,,,,,,,,
Sex,,,Male,Male,Female,Female,Both sexes,Both sexes
 , , ,Unemployed persons (1),Unemployment rate (2),Unemployed persons (1),Unemployment rate (2),Unemployed persons (1),Unemployment rate (2)
,,,No. ('000),(%),No. ('000),(%),No. ('000),(%)
Year / Moving 3-month period,,Age group,,,,,,
7/2024 - 9/2024,,40 - 44,7.9,3.5,5.7,2.0,13.5,2.7
7/2024 - 9/2024,,45 - 49,6.7,3.2,3.2,1.3,9.9,2.1
7/2024 - 9/2024,,50 - 54,7.6,3.5,6.4,2.6,14.0,3.0
7/2024 - 9/2024,,55 - 59,7.8,3.9,3.5,1.8,11.3,2.8
7/2024 - 9/2024,,60 and over,8.6,2.6,4.3,2.0,12.9,2.4
7/2024 - 9/2024,,     60 - 64,5.1,2.8,3.3,2.4,8.4,2.7
7/2024 - 9/2024,,     65 and over,3.5,2.3,1.0,1.3,4.5,2.0
7/2024 - 9/2024,,15 and over,69.5,3.7,50.5,2.6,119.9,3.1
8/2024 - 10/2024,,15 - 24,10.2 p,11.3 p,9.5 p,10.4 p,19.7 p,10.9 p
8/2024 - 10/2024,,     15 - 19,1.5 p,13.6 p,1.1 p,9.3 p,2.7 p,11.4 p
8/2024 - 10/2024,,     20 - 24,8.7 p,11.0 p,8.4 p,10.6 p,17.0 p,10.8 p
8/2024 - 10/2024,,25 - 29,9.1 p,5.3 p,7.1 p,4.0 p,16.2 p,4.7 p
8/2024 - 10/2024,,30 - 34,6.4 p,3.0 p,4.7 p,2.0 p,11.2 p,2.5 p
8/2024 - 10/2024,,35 - 39,5.2 p,2.4 p,5.3 p,2.0 p,10.6 p,2.2 p
8/2024 - 10/2024,,40 - 44,7.3 p,3.2 p,5.2 p,1.9 p,12.5 p,2.5 p
8/2024 - 10/2024,,45 - 49,6.4 p,3.0 p,4.4 p,1.8 p,10.8 p,2.3 p
8/2024 - 10/2024,,50 - 54,7.5 p,3.4 p,6.2 p,2.6 p,13.8 p,3.0 p
8/2024 - 10/2024,,55 - 59,8.2 p,4.1 p,4.1 p,2.1 p,12.3 p,3.1 p
8/2024 - 10/2024,,60 and over,9.3 p,2.8 p,4.4 p,2.1 p,13.7 p,2.5 p
8/2024 - 10/2024,,     60 - 64,5.5 p,3.1 p,3.0 p,2.2 p,8.5 p,2.7 p
8/2024 - 10/2024,,     65 and over,3.8 p,2.5 p,1.4 p,1.8 p,5.2 p,2.3 p
8/2024 - 10/2024,,15 and over,69.8 p,3.7 p,51.0 p,2.6 p,120.7 p,3.2 p
 ,,,,,,,,
Note(s):,,,,,,,,
"Number of persons are rounded to the nearest hundred.Figures in the table may not add up to the total due to rounding.For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error.Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates and may be regarded as referring to the overall situation of the whole year. ",,,,,,,,
"1 Unemployed persons refer to those persons aged 15 and over who fulfil the following conditions :(a) have not had a job and have not performed any work for pay or profit during the 7 days before enumeration;(b) have been available for work during the 7 days before enumeration; and(c) have sought work during the 30 days before enumeration.However, if a person aged 15 or over fulfils the conditions (a) and (b) above but has not sought work during the 30 days before enumeration because he/she believes that work is not available, he/she is still classified as unemployed, being regarded as a so-called ""discouraged worker"".Notwithstanding the above, the following types of persons are also classified as unemployed :(a) persons without a job, have sought work but have not been available for work because of temporary sickness; and(b) persons without a job, have been available for work but have not sought work because they :(i) have made arrangements to take up a new job or to start business on a subsequent date; or(ii) were expecting to return to their original jobs. Unemployed persons with a previous job by previous industry/occupation do not include first-time job-seekers and re-entrants into the labour force who were unemployed as information on previous industry/occupation of these persons is not available.",,,,,,,,
2 Unemployment rate refers to the proportion of unemployed persons in the labour force.,,,,,,,,
[*7] Figure is not released due to relatively large sampling error.,,,,,,,,
p Provisional figure,,,,,,,,
 ,,,,,,,,
Source:,,,,,,,,
"General Household Survey Section (3),Census and Statistics Department(Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk)",,,,,,,,
 ,,,,,,,,
"Release Date: 18 November, 2024",,,,,,,,
