Table 210-06313A : Employed persons by monthly employment earnings and sex (excluding foreign domestic helpers),,,,,,,,
 ,,,,,,,,
Sex,,,Male,Male,Female,Female,Both sexes,Both sexes
 , , ,Employed persons (excluding foreign domestic helpers) (1),Employed persons (excluding foreign domestic helpers) (1),Employed persons (excluding foreign domestic helpers) (1),Employed persons (excluding foreign domestic helpers) (1),Employed persons (excluding foreign domestic helpers) (1),Employed persons (excluding foreign domestic helpers) (1)
,,,No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%)
Year,Quarter,Monthly employment earnings (2),,,,,,
2023,Q2,"20,000 - 24,999",300.9,16.5,212.7,13.7,513.6,15.2
2023,Q2,"25,000 - 29,999",177.4,9.7,111.2,7.2,288.6,8.6
2023,Q2,"30,000 - 34,999",148.3,8.1,101.3,6.5,249.6,7.4
2023,Q2,"35,000 - 39,999",87.5,4.8,54.0,3.5,141.6,4.2
2023,Q2,"40,000 - 44,999",75.3,4.1,52.8,3.4,128.0,3.8
2023,Q2,"45,000 - 49,999",49.0,2.7,33.3,2.1,82.4,2.4
2023,Q2,"50,000 - 59,999",85.8,4.7,57.2,3.7,143.0,4.2
2023,Q2,"60,000 - 79,999",88.6,4.9,70.9,4.6,159.5,4.7
2023,Q2,"80,000 - 99,999",43.5,2.4,21.5,1.4,65.0,1.9
2023,Q2,"≥ 100,000",80.2,4.4,43.4,2.8,123.6,3.7
2023,Q2,Total,1821.2,100.0,1553.6,100.0,3374.8,100.0
2023,Q3,"< 3,000",25.0,1.4,39.9,2.6,64.9,1.9
2023,Q3,"3,000 - 3,999",11.5,0.6,17.4,1.1,28.9,0.8
2023,Q3,"4,000 - 4,999",12.2,0.7,20.3,1.3,32.5,1.0
2023,Q3,"5,000 - 5,999",16.1,0.9,21.6,1.4,37.7,1.1
2023,Q3,"6,000 - 6,999",17.5,1.0,23.2,1.5,40.8,1.2
2023,Q3,"7,000 - 7,999",13.4,0.7,21.9,1.4,35.2,1.0
2023,Q3,"8,000 - 8,999",20.9,1.1,23.6,1.5,44.4,1.3
2023,Q3,"9,000 - 9,999",19.9,1.1,24.7,1.6,44.5,1.3
2023,Q3,"10,000 - 11,999",73.6,4.0,94.0,6.0,167.6,4.9
2023,Q3,"12,000 - 13,999",99.4,5.4,125.7,8.0,225.1,6.6
2023,Q3,"14,000 - 15,999",150.6,8.2,165.7,10.6,316.3,9.3
2023,Q3,"16,000 - 17,999",117.2,6.4,120.5,7.7,237.7,7.0
2023,Q3,"18,000 - 19,999",99.6,5.4,98.8,6.3,198.4,5.8
2023,Q3,"20,000 - 24,999",304.9,16.6,212.7,13.6,517.5,15.2
2023,Q3,"25,000 - 29,999",178.5,9.7,112.3,7.2,290.7,8.5
2023,Q3,"30,000 - 34,999",162.7,8.8,103.3,6.6,266.0,7.8
2023,Q3,"35,000 - 39,999",88.8,4.8,59.2,3.8,148.0,4.3
2023,Q3,"40,000 - 44,999",82.1,4.5,58.6,3.7,140.7,4.1
2023,Q3,"45,000 - 49,999",47.5,2.6,33.7,2.2,81.2,2.4
2023,Q3,"50,000 - 59,999",88.8,4.8,57.8,3.7,146.6,4.3
2023,Q3,"60,000 - 79,999",90.4,4.9,68.0,4.3,158.4,4.7
2023,Q3,"80,000 - 99,999",43.1,2.3,23.3,1.5,66.3,1.9
2023,Q3,"≥ 100,000",75.8,4.1,38.7,2.5,114.5,3.4
2023,Q3,Total,1839.3,100.0,1564.7,100.0,3404.0,100.0
2023,Q4,"< 3,000",29.3,1.6,43.0,2.8,72.3,2.1
2023,Q4,"3,000 - 3,999",10.3,0.6,17.5,1.1,27.9,0.8
2023,Q4,"4,000 - 4,999",10.8,0.6,20.3,1.3,31.2,0.9
2023,Q4,"5,000 - 5,999",13.7,0.8,22.2,1.4,35.9,1.1
2023,Q4,"6,000 - 6,999",14.8,0.8,24.9,1.6,39.7,1.2
2023,Q4,"7,000 - 7,999",14.8,0.8,17.5,1.1,32.3,1.0
2023,Q4,"8,000 - 8,999",19.5,1.1,24.9,1.6,44.3,1.3
2023,Q4,"9,000 - 9,999",18.3,1.0,23.9,1.5,42.2,1.2
2023,Q4,"10,000 - 11,999",59.8,3.3,84.0,5.4,143.7,4.2
2023,Q4,"12,000 - 13,999",95.7,5.2,118.5,7.6,214.3,6.3
2023,Q4,"14,000 - 15,999",133.8,7.3,154.6,9.9,288.3,8.5
2023,Q4,"16,000 - 17,999",115.6,6.3,121.9,7.8,237.5,7.0
2023,Q4,"18,000 - 19,999",117.5,6.4,108.5,7.0,226.1,6.7
2023,Q4,"20,000 - 24,999",314.6,17.2,213.6,13.7,528.2,15.6
2023,Q4,"25,000 - 29,999",179.0,9.8,115.7,7.4,294.7,8.7
2023,Q4,"30,000 - 34,999",165.9,9.1,99.1,6.4,265.0,7.8
2023,Q4,"35,000 - 39,999",79.3,4.3,60.4,3.9,139.7,4.1
2023,Q4,"40,000 - 44,999",82.4,4.5,56.0,3.6,138.3,4.1
2023,Q4,"45,000 - 49,999",52.0,2.9,35.3,2.3,87.3,2.6
2023,Q4,"50,000 - 59,999",84.2,4.6,62.6,4.0,146.8,4.3
2023,Q4,"60,000 - 79,999",89.6,4.9,69.1,4.4,158.7,4.7
2023,Q4,"80,000 - 99,999",48.9,2.7,25.1,1.6,74.0,2.2
2023,Q4,"≥ 100,000",73.9,4.1,40.3,2.6,114.2,3.4
2023,Q4,Total,1823.9,100.0,1558.7,100.0,3382.6,100.0
2024,Q1,"< 3,000",28.0,1.6,42.0,2.7,69.9,2.1
2024,Q1,"3,000 - 3,999",11.6,0.6,16.4,1.1,28.0,0.8
2024,Q1,"4,000 - 4,999",10.7,0.6,21.0,1.4,31.7,0.9
2024,Q1,"5,000 - 5,999",13.9,0.8,24.3,1.6,38.2,1.1
2024,Q1,"6,000 - 6,999",13.2,0.7,23.2,1.5,36.4,1.1
2024,Q1,"7,000 - 7,999",13.6,0.8,21.5,1.4,35.1,1.0
2024,Q1,"8,000 - 8,999",19.5,1.1,26.2,1.7,45.7,1.4
2024,Q1,"9,000 - 9,999",15.4,0.9,21.6,1.4,37.0,1.1
2024,Q1,"10,000 - 11,999",59.5,3.3,82.8,5.3,142.3,4.2
2024,Q1,"12,000 - 13,999",86.3,4.8,113.3,7.3,199.6,6.0
2024,Q1,"14,000 - 15,999",135.7,7.5,150.4,9.7,286.0,8.5
2024,Q1,"16,000 - 17,999",109.1,6.1,116.0,7.5,225.1,6.7
2024,Q1,"18,000 - 19,999",110.6,6.1,96.3,6.2,206.8,6.2
2024,Q1,"20,000 - 24,999",295.1,16.4,217.0,14.0,512.0,15.3
2024,Q1,"25,000 - 29,999",174.2,9.7,112.7,7.3,286.9,8.6
2024,Q1,"30,000 - 34,999",157.3,8.7,104.3,6.7,261.6,7.8
2024,Q1,"35,000 - 39,999",79.9,4.4,58.0,3.7,137.9,4.1
2024,Q1,"40,000 - 44,999",82.8,4.6,55.2,3.6,138.0,4.1
2024,Q1,"45,000 - 49,999",50.7,2.8,36.6,2.4,87.4,2.6
2024,Q1,"50,000 - 59,999",104.0,5.8,63.0,4.1,167.0,5.0
2024,Q1,"60,000 - 79,999",95.8,5.3,74.1,4.8,169.9,5.1
2024,Q1,"80,000 - 99,999",48.8,2.7,32.3,2.1,81.0,2.4
2024,Q1,"≥ 100,000",84.3,4.7,45.9,3.0,130.1,3.9
2024,Q1,Total,1800.0,100.0,1553.8,100.0,3353.8,100.0
2024,Q2,"< 3,000",28.1,1.6,37.5,2.4,65.6,2.0
2024,Q2,"3,000 - 3,999",11.4,0.6,21.6,1.4,33.0,1.0
2024,Q2,"4,000 - 4,999",10.1,0.6,24.7,1.6,34.8,1.0
2024,Q2,"5,000 - 5,999",17.4,1.0,25.2,1.6,42.5,1.3
2024,Q2,"6,000 - 6,999",14.5,0.8,25.2,1.6,39.7,1.2
2024,Q2,"7,000 - 7,999",13.7,0.8,21.5,1.4,35.3,1.0
2024,Q2,"8,000 - 8,999",19.4,1.1,27.7,1.8,47.2,1.4
2024,Q2,"9,000 - 9,999",18.2,1.0,24.0,1.5,42.1,1.3
2024,Q2,"10,000 - 11,999",58.9,3.3,71.1,4.6,130.0,3.9
2024,Q2,"12,000 - 13,999",89.6,5.0,111.9,7.2,201.5,6.0
2024,Q2,"14,000 - 15,999",133.4,7.4,146.9,9.4,280.3,8.3
2024,Q2,"16,000 - 17,999",116.2,6.4,115.9,7.4,232.1,6.9
2024,Q2,"18,000 - 19,999",106.7,5.9,104.2,6.7,210.9,6.3
2024,Q2,"20,000 - 24,999",295.0,16.4,213.1,13.7,508.1,15.1
2024,Q2,"25,000 - 29,999",183.5,10.2,122.5,7.9,306.0,9.1
2024,Q2,"30,000 - 34,999",155.3,8.6,102.4,6.6,257.6,7.7
2024,Q2,"35,000 - 39,999",88.1,4.9,58.4,3.8,146.5,4.4
2024,Q2,"40,000 - 44,999",86.7,4.8,51.5,3.3,138.2,4.1
2024,Q2,"45,000 - 49,999",51.7,2.9,36.1,2.3,87.8,2.6
2024,Q2,"50,000 - 59,999",90.5,5.0,64.9,4.2,155.4,4.6
2024,Q2,"60,000 - 79,999",89.1,4.9,80.2,5.2,169.3,5.0
2024,Q2,"80,000 - 99,999",43.8,2.4,30.1,1.9,73.9,2.2
2024,Q2,"≥ 100,000",81.7,4.5,40.2,2.6,121.9,3.6
2024,Q2,Total,1803.0,100.0,1556.6,100.0,3359.7,100.0
 ,,,,,,,,
Note(s):,,,,,,,,
"Number of persons are rounded to the nearest hundred.Figures in the table may not add up to the total due to rounding.For annual estimates less than 1 000 and quarterly estimates less than 3 000, they should be interpreted with caution due to relatively large sampling error.Starting from 2001, annual figures are compiled based on the survey results of the General Household Survey from January to December of the year concerned as well as the mid-year population estimates.",,,,,,,,
1 Employed persons refer to those persons aged 15 and over who have been engaged in performing work for pay or profit during the 7 days before enumeration or who have had formal job attachment. Unpaid family workers and employed persons who were on leave/holiday during the 7 days before enumeration are included.,,,,,,,,
"2 Monthly employment earnings refer to earnings (before deduction of Mandatory Provident Fund contributions) from all jobs during the month before enumeration. For employees, they include wage and salary, bonus, commission, tips, housing allowance, overtime allowance, attendance allowance and other cash allowances. However, back pays are excluded. For employers and self-employed, they refer to amounts drawn from the self-owned enterprise for personal and household use. If information on the amounts drawn for personal and household use is not available, data on net earnings from business would be collected instead.",,,,,,,,
 ,,,,,,,,
Source:,,,,,,,,
"General Household Survey Section (3),Census and Statistics Department(Enquiry telephone no. : 2887 5508 Enquiry e-mail : ghs@censtatd.gov.hk)",,,,,,,,
 ,,,,,,,,
"Release Date: 19 September, 2024",,,,,,,,
